STATION,DATE,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00305310,20100803,73,20.6,83.3,62.7,4.6,5,5.3,5.2
GHCND:USC00305310,20100804,72.9,20.6,83.2,62.6,4.7,5.1,5.3,5.3
GHCND:USC00305310,20100805,72.9,20.6,83.2,62.6,4.7,5.1,5.3,5.3
GHCND:USC00305310,20100806,72.8,20.6,83.1,62.5,4.7,5.2,5.3,5.3
GHCND:USC00305310,20100807,72.7,20.6,83,62.4,4.7,5.2,5.4,5.3
GHCND:USC00305310,20100808,72.7,20.6,83,62.4,4.7,5.2,5.4,5.4
GHCND:USC00305310,20100809,72.6,20.6,82.9,62.3,4.7,5.3,5.4,5.4
GHCND:USC00305310,20100810,72.5,20.6,82.8,62.2,4.7,5.3,5.4,5.4
GHCND:USC00305310,20100811,72.4,20.6,82.7,62.1,4.8,5.3,5.5,5.4
GHCND:USC00305310,20100812,72.3,20.6,82.7,62,4.8,5.4,5.5,5.5
GHCND:USC00305310,20100813,72.3,20.6,82.6,61.9,4.8,5.4,5.5,5.5
GHCND:USC00305310,20100814,72.2,20.6,82.5,61.8,4.8,5.4,5.6,5.6
GHCND:USC00305310,20100815,72.1,20.6,82.4,61.7,4.9,5.5,5.6,5.6
GHCND:USC00305310,20100816,71.9,20.6,82.3,61.6,4.9,5.5,5.6,5.6
GHCND:USC00305310,20100817,71.8,20.6,82.1,61.5,4.9,5.5,5.7,5.7
GHCND:USC00305310,20100818,71.7,20.6,82,61.4,5,5.6,5.7,5.7
GHCND:USC00305310,20100819,71.6,20.6,81.9,61.3,5,5.6,5.7,5.7
GHCND:USC00305310,20100820,71.4,20.6,81.7,61.1,5,5.6,5.8,5.8
GHCND:USC00305310,20100821,71.3,20.6,81.6,61,5.1,5.7,5.8,5.8
GHCND:USC00305310,20100822,71.2,20.6,81.5,60.9,5.1,5.7,5.9,5.8
GHCND:USC00305310,20100823,71,20.6,81.3,60.7,5.1,5.8,5.9,5.9
GHCND:USC00305310,20100824,70.8,20.6,81.1,60.5,5.2,5.8,5.9,5.9
GHCND:USC00305310,20100825,70.7,20.6,80.9,60.4,5.2,5.8,6,5.9
GHCND:USC00305310,20100826,70.5,20.6,80.8,60.2,5.2,5.9,6,6
GHCND:USC00305310,20100827,70.3,20.6,80.6,60,5.2,5.9,6,6
GHCND:USC00305310,20100828,70.1,20.6,80.4,59.8,5.3,5.9,6,6.1
GHCND:USC00305310,20100829,69.9,20.5,80.1,59.6,5.3,6,6.1,6.1
GHCND:USC00305310,20100830,69.7,20.5,79.9,59.4,5.3,6,6.1,6.2
GHCND:USC00305310,20100831,69.4,20.5,79.7,59.2,5.4,6,6.1,6.2
GHCND:USC00305310,20100901,69.2,20.5,79.4,58.9,5.4,6,6.2,6.2
GHCND:USC00305310,20100902,68.9,20.5,79.2,58.7,5.4,6.1,6.2,6.3
GHCND:USC00305310,20100903,68.7,20.5,78.9,58.4,5.5,6.1,6.2,6.3
GHCND:USC00305310,20100904,68.4,20.5,78.7,58.2,5.5,6.1,6.3,6.4
GHCND:USC00305310,20100905,68.1,20.5,78.4,57.9,5.6,6.1,6.3,6.4
GHCND:USC00305310,20100906,67.9,20.5,78.1,57.6,5.6,6.2,6.3,6.5
GHCND:USC00305310,20100907,67.6,20.5,77.8,57.3,5.7,6.2,6.4,6.5
GHCND:USC00305310,20100908,67.3,20.5,77.5,57,5.7,6.2,6.4,6.6
GHCND:USC00305310,20100909,66.9,20.5,77.2,56.7,5.8,6.3,6.4,6.7
GHCND:USC00305310,20100910,66.6,20.5,76.9,56.4,5.8,6.3,6.5,6.7
GHCND:USC00305310,20100911,66.3,20.5,76.5,56.1,5.8,6.3,6.5,6.8
GHCND:USC00305310,20100912,66,20.5,76.2,55.7,5.9,6.3,6.5,6.8
GHCND:USC00305310,20100913,65.6,20.5,75.9,55.4,5.9,6.3,6.6,6.9
GHCND:USC00305310,20100914,65.3,20.5,75.5,55,6,6.4,6.6,6.9
GHCND:USC00305310,20100915,64.9,20.5,75.2,54.7,6,6.4,6.7,7
GHCND:USC00305310,20100916,64.6,20.5,74.8,54.3,6.1,6.4,6.7,7
GHCND:USC00305310,20100917,64.2,20.5,74.4,54,6.1,6.4,6.8,7
GHCND:USC00305310,20100918,63.8,20.5,74.1,53.6,6.2,6.4,6.8,7.1
GHCND:USC00305310,20100919,63.5,20.5,73.7,53.2,6.2,6.5,6.9,7.1
GHCND:USC00305310,20100920,63.1,20.5,73.3,52.8,6.3,6.5,6.9,7.2
GHCND:USC00305310,20100921,62.7,20.5,72.9,52.5,6.3,6.5,7,7.2
GHCND:USC00305310,20100922,62.3,20.5,72.6,52.1,6.4,6.5,7,7.3
GHCND:USC00305310,20100923,61.9,20.5,72.2,51.7,6.5,6.5,7.1,7.3
GHCND:USC00305310,20100924,61.5,20.5,71.8,51.3,6.5,6.5,7.1,7.4
GHCND:USC00305310,20100925,61.2,20.5,71.4,50.9,6.6,6.6,7.2,7.4
GHCND:USC00305310,20100926,60.8,20.5,71,50.5,6.6,6.6,7.3,7.5
GHCND:USC00305310,20100927,60.4,20.5,70.7,50.1,6.7,6.6,7.3,7.5
GHCND:USC00305310,20100928,60,20.5,70.3,49.7,6.7,6.6,7.4,7.5
GHCND:USC00305310,20100929,59.6,20.6,69.9,49.3,6.7,6.6,7.4,7.5
GHCND:USC00305310,20100930,59.2,20.6,69.5,48.9,6.8,6.6,7.5,7.6
GHCND:USC00305310,20101001,58.8,20.6,69.1,48.5,6.8,6.6,7.5,7.6
GHCND:USC00305310,20101002,58.5,20.6,68.7,48.2,6.8,6.7,7.5,7.6
GHCND:USC00305310,20101003,58.1,20.6,68.4,47.8,6.9,6.7,7.6,7.6
GHCND:USC00305310,20101004,57.7,20.6,68,47.4,6.9,6.7,7.6,7.6
GHCND:USC00305310,20101005,57.3,20.6,67.6,47,6.9,6.7,7.7,7.6
GHCND:USC00305310,20101006,56.9,20.6,67.3,46.6,6.9,6.7,7.7,7.6
GHCND:USC00305310,20101007,56.6,20.6,66.9,46.3,6.9,6.7,7.8,7.6
GHCND:USC00305310,20101008,56.2,20.6,66.5,45.9,7,6.7,7.8,7.6
GHCND:USC00305310,20101009,55.8,20.6,66.2,45.5,7,6.7,7.8,7.6
GHCND:USC00305310,20101010,55.5,20.6,65.8,45.2,7,6.7,7.9,7.6
GHCND:USC00305310,20101011,55.1,20.6,65.4,44.8,7,6.7,7.9,7.6
GHCND:USC00305310,20101012,54.8,20.6,65.1,44.5,7,6.7,8,7.5
GHCND:USC00305310,20101013,54.4,20.6,64.7,44.1,7,6.7,8,7.5
GHCND:USC00305310,20101014,54.1,20.6,64.4,43.8,7,6.8,8,7.5
GHCND:USC00305310,20101015,53.7,20.6,64,43.4,7.1,6.8,8.1,7.5
GHCND:USC00305310,20101016,53.4,20.6,63.7,43.1,7.1,6.8,8.1,7.5
GHCND:USC00305310,20101017,53.1,20.5,63.3,42.8,7.1,6.8,8.1,7.5
GHCND:USC00305310,20101018,52.7,20.5,63,42.5,7.1,6.8,8.1,7.5
GHCND:USC00305310,20101019,52.4,20.5,62.6,42.2,7.1,6.8,8.2,7.5
GHCND:USC00305310,20101020,52.1,20.4,62.3,41.8,7.1,6.8,8.2,7.5
GHCND:USC00305310,20101021,51.7,20.4,61.9,41.5,7.1,6.8,8.2,7.5
GHCND:USC00305310,20101022,51.4,20.3,61.6,41.2,7.1,6.8,8.2,7.5
GHCND:USC00305310,20101023,51.1,20.3,61.2,40.9,7.1,6.8,8.2,7.4
GHCND:USC00305310,20101024,50.8,20.2,60.9,40.6,7.1,6.8,8.3,7.4
GHCND:USC00305310,20101025,50.4,20.2,60.5,40.4,7.1,6.8,8.3,7.4
GHCND:USC00305310,20101026,50.1,20.1,60.2,40.1,7.1,6.8,8.3,7.4
GHCND:USC00305310,20101027,49.8,20,59.8,39.8,7.1,6.8,8.3,7.4
GHCND:USC00305310,20101028,49.5,19.9,59.4,39.5,7.1,6.8,8.4,7.4
GHCND:USC00305310,20101029,49.2,19.9,59.1,39.2,7.1,6.8,8.4,7.4
GHCND:USC00305310,20101030,48.8,19.8,58.7,39,7.2,6.8,8.4,7.4
GHCND:USC00305310,20101031,48.5,19.7,58.3,38.7,7.2,6.8,8.5,7.4
GHCND:USC00305310,20101101,48.2,19.6,58,38.4,7.2,6.8,8.5,7.4
GHCND:USC00305310,20101102,47.9,19.4,57.6,38.1,7.2,6.8,8.5,7.4
GHCND:USC00305310,20101103,47.5,19.3,57.2,37.9,7.3,6.8,8.6,7.5
GHCND:USC00305310,20101104,47.2,19.2,56.8,37.6,7.3,6.8,8.6,7.5
GHCND:USC00305310,20101105,46.9,19.1,56.4,37.3,7.3,6.8,8.6,7.5
GHCND:USC00305310,20101106,46.6,18.9,56,37.1,7.4,6.8,8.7,7.5
GHCND:USC00305310,20101107,46.2,18.8,55.6,36.8,7.4,6.8,8.7,7.6
GHCND:USC00305310,20101108,45.9,18.7,55.2,36.6,7.5,6.8,8.8,7.6
GHCND:USC00305310,20101109,45.5,18.5,54.8,36.3,7.5,6.8,8.8,7.6
GHCND:USC00305310,20101110,45.2,18.4,54.4,36,7.5,6.8,8.8,7.7
GHCND:USC00305310,20101111,44.9,18.2,54,35.7,7.5,6.8,8.8,7.7
GHCND:USC00305310,20101112,44.5,18.1,53.5,35.5,7.6,6.8,8.9,7.7
GHCND:USC00305310,20101113,44.2,17.9,53.1,35.2,7.6,6.8,8.9,7.8
GHCND:USC00305310,20101114,43.8,17.7,52.7,34.9,7.6,6.7,8.9,7.8
GHCND:USC00305310,20101115,43.4,17.6,52.2,34.6,7.7,6.7,8.9,7.8
GHCND:USC00305310,20101116,43.1,17.4,51.8,34.4,7.7,6.7,9,7.9
GHCND:USC00305310,20101117,42.7,17.3,51.3,34.1,7.8,6.7,9,7.9
GHCND:USC00305310,20101118,42.3,17.1,50.9,33.8,7.8,6.7,9.1,7.9
GHCND:USC00305310,20101119,42,17,50.4,33.5,7.9,6.6,9.1,7.9
GHCND:USC00305310,20101120,41.6,16.8,50,33.2,7.9,6.6,9.2,8
GHCND:USC00305310,20101121,41.2,16.6,49.5,32.9,7.9,6.6,9.2,8
GHCND:USC00305310,20101122,40.8,16.5,49.1,32.6,8,6.5,9.2,8
GHCND:USC00305310,20101123,40.5,16.3,48.6,32.3,8,6.5,9.2,8.1
GHCND:USC00305310,20101124,40.1,16.2,48.2,32,8.1,6.5,9.3,8.1
GHCND:USC00305310,20101125,39.7,16,47.7,31.7,8.1,6.5,9.3,8.2
GHCND:USC00305310,20101126,39.3,15.9,47.3,31.4,8.2,6.4,9.3,8.2
GHCND:USC00305310,20101127,38.9,15.8,46.8,31,8.2,6.4,9.3,8.2
GHCND:USC00305310,20101128,38.5,15.7,46.4,30.7,8.2,6.4,9.4,8.3
GHCND:USC00305310,20101129,38.1,15.5,45.9,30.4,8.3,6.3,9.4,8.3
GHCND:USC00305310,20101130,37.8,15.4,45.5,30,8.3,6.3,9.4,8.4
GHCND:USC00305310,20101201,37.4,15.3,45,29.7,8.3,6.3,9.4,8.4
GHCND:USC00305310,20101202,37,15.2,44.6,29.4,8.3,6.3,9.3,8.5
GHCND:USC00305310,20101203,36.6,15.1,44.2,29,8.4,6.2,9.3,8.5
GHCND:USC00305310,20101204,36.2,15,43.7,28.7,8.4,6.2,9.3,8.6
GHCND:USC00305310,20101205,35.8,15,43.3,28.4,8.4,6.2,9.4,8.6
GHCND:USC00305310,20101206,35.5,14.9,42.9,28,8.5,6.2,9.4,8.7
GHCND:USC00305310,20101207,35.1,14.8,42.5,27.7,8.5,6.2,9.4,8.7
GHCND:USC00305310,20101208,34.7,14.8,42.1,27.3,8.5,6.1,9.4,8.8
GHCND:USC00305310,20101209,34.3,14.8,41.7,27,8.6,6.1,9.4,8.8
GHCND:USC00305310,20101210,34,14.7,41.3,26.6,8.6,6.1,9.4,8.9
GHCND:USC00305310,20101211,33.6,14.7,41,26.3,8.6,6.1,9.4,8.9
GHCND:USC00305310,20101212,33.3,14.7,40.6,25.9,8.7,6.1,9.4,9
GHCND:USC00305310,20101213,32.9,14.7,40.3,25.6,8.7,6.1,9.4,9
GHCND:USC00305310,20101214,32.6,14.7,39.9,25.2,8.7,6.1,9.4,9
GHCND:USC00305310,20101215,32.2,14.7,39.6,24.9,8.8,6.1,9.5,9.1
GHCND:USC00305310,20101216,31.9,14.7,39.3,24.6,8.8,6.1,9.5,9.1
GHCND:USC00305310,20101217,31.6,14.7,39,24.2,8.8,6.1,9.5,9.2
GHCND:USC00305310,20101218,31.3,14.8,38.7,23.9,8.9,6.1,9.5,9.2
GHCND:USC00305310,20101219,31,14.8,38.4,23.6,8.9,6.1,9.5,9.3
GHCND:USC00305310,20101220,30.7,14.9,38.1,23.3,8.9,6.1,9.5,9.3
GHCND:USC00305310,20101221,30.4,14.9,37.8,22.9,9,6.1,9.5,9.4
GHCND:USC00305310,20101222,30.1,15,37.6,22.6,9,6.1,9.6,9.4
GHCND:USC00305310,20101223,29.8,15,37.4,22.3,9,6.1,9.6,9.4
GHCND:USC00305310,20101224,29.6,15.1,37.1,22,9,6.1,9.6,9.5
GHCND:USC00305310,20101225,29.3,15.2,36.9,21.7,9.1,6.1,9.6,9.5
GHCND:USC00305310,20101226,29.1,15.2,36.7,21.5,9.1,6.1,9.7,9.6
GHCND:USC00305310,20101227,28.9,15.3,36.5,21.2,9.2,6.2,9.7,9.7
GHCND:USC00305310,20101228,28.6,15.4,36.3,20.9,9.3,6.2,9.8,9.7
GHCND:USC00305310,20101229,28.4,15.5,36.2,20.7,9.3,6.2,9.8,9.8
GHCND:USC00305310,20101230,28.2,15.6,36,20.4,9.4,6.3,9.9,9.9
GHCND:USC00305310,20101231,28,15.7,35.9,20.2,9.5,6.3,10,10
GHCND:USW00094789,20100101,33.7,12.6,40,27.5,8.7,4.7,9.3,8.8
GHCND:USW00094789,20100102,33.6,12.6,39.9,27.3,8.8,4.7,9.3,8.9
GHCND:USW00094789,20100103,33.4,12.6,39.7,27.1,8.8,4.7,9.3,8.9
GHCND:USW00094789,20100104,33.3,12.6,39.6,27,8.9,4.7,9.4,9
GHCND:USW00094789,20100105,33.2,12.6,39.5,26.8,8.9,4.7,9.4,9
GHCND:USW00094789,20100106,33,12.6,39.3,26.7,8.9,4.8,9.5,9.1
GHCND:USW00094789,20100107,32.9,12.6,39.2,26.6,9,4.8,9.5,9.1
GHCND:USW00094789,20100108,32.8,12.7,39.1,26.5,9,4.8,9.5,9.2
GHCND:USW00094789,20100109,32.7,12.7,39.1,26.4,9.1,4.8,9.5,9.2
GHCND:USW00094789,20100110,32.6,12.7,39,26.3,9.1,4.8,9.6,9.2
GHCND:USW00094789,20100111,32.6,12.7,38.9,26.2,9.1,4.8,9.6,9.3
GHCND:USW00094789,20100112,32.5,12.7,38.9,26.1,9.1,4.8,9.6,9.3
GHCND:USW00094789,20100113,32.5,12.7,38.8,26.1,9.1,4.8,9.6,9.3
GHCND:USW00094789,20100114,32.4,12.7,38.8,26,9.1,4.8,9.6,9.3
GHCND:USW00094789,20100115,32.4,12.8,38.8,26,9.1,4.8,9.6,9.3
GHCND:USW00094789,20100116,32.3,12.8,38.7,26,9.1,4.9,9.6,9.3
GHCND:USW00094789,20100117,32.3,12.8,38.7,25.9,9.1,4.9,9.6,9.3
GHCND:USW00094789,20100118,32.3,12.8,38.7,25.9,9.1,4.9,9.6,9.3
GHCND:USW00094789,20100119,32.3,12.8,38.7,25.9,9.1,4.9,9.6,9.2
GHCND:USW00094789,20100120,32.3,12.8,38.8,25.9,9,5,9.5,9.2
GHCND:USW00094789,20100121,32.3,12.9,38.8,25.9,9,5,9.5,9.2
GHCND:USW00094789,20100122,32.4,12.9,38.8,25.9,9,5,9.5,9.1
GHCND:USW00094789,20100123,32.4,12.9,38.9,26,8.9,5,9.5,9.1
GHCND:USW00094789,20100124,32.4,12.9,38.9,26,8.9,5,9.5,9
GHCND:USW00094789,20100125,32.5,13,39,26,8.8,5,9.4,9
GHCND:USW00094789,20100126,32.6,13,39,26.1,8.8,5,9.4,8.9
GHCND:USW00094789,20100127,32.6,13,39.1,26.1,8.7,5,9.3,8.8
GHCND:USW00094789,20100128,32.7,13,39.2,26.2,8.7,5,9.3,8.8
GHCND:USW00094789,20100129,32.8,13.1,39.3,26.2,8.6,5,9.2,8.7
GHCND:USW00094789,20100130,32.8,13.1,39.4,26.3,8.5,5,9.2,8.6
GHCND:USW00094789,20100131,32.9,13.1,39.5,26.4,8.5,5,9.1,8.5
GHCND:USW00094789,20100201,33,13.1,39.6,26.5,8.4,5,9,8.5
GHCND:USW00094789,20100202,33.1,13.2,39.7,26.5,8.3,5,9,8.4
GHCND:USW00094789,20100203,33.2,13.2,39.8,26.6,8.2,5,8.9,8.3
GHCND:USW00094789,20100204,33.3,13.2,40,26.7,8.2,5,8.8,8.2
GHCND:USW00094789,20100205,33.5,13.3,40.1,26.8,8.1,5,8.8,8.2
GHCND:USW00094789,20100206,33.6,13.3,40.2,26.9,8,4.9,8.7,8.1
GHCND:USW00094789,20100207,33.7,13.4,40.4,27,8,4.9,8.7,8
GHCND:USW00094789,20100208,33.8,13.4,40.5,27.1,7.9,4.9,8.6,8
GHCND:USW00094789,20100209,34,13.4,40.7,27.3,7.9,4.9,8.6,7.9
GHCND:USW00094789,20100210,34.1,13.5,40.9,27.4,7.8,4.9,8.5,7.8
GHCND:USW00094789,20100211,34.3,13.5,41,27.5,7.8,4.9,8.5,7.8
GHCND:USW00094789,20100212,34.4,13.6,41.2,27.6,7.7,4.9,8.5,7.8
GHCND:USW00094789,20100213,34.6,13.6,41.4,27.8,7.7,4.9,8.4,7.7
GHCND:USW00094789,20100214,34.7,13.7,41.6,27.9,7.7,4.9,8.4,7.7
GHCND:USW00094789,20100215,34.9,13.7,41.7,28,7.6,5,8.4,7.7
GHCND:USW00094789,20100216,35.1,13.8,41.9,28.2,7.6,5,8.4,7.6
GHCND:USW00094789,20100217,35.2,13.8,42.1,28.3,7.6,5,8.4,7.6
GHCND:USW00094789,20100218,35.4,13.8,42.3,28.5,7.6,5,8.4,7.6
GHCND:USW00094789,20100219,35.6,13.9,42.5,28.6,7.6,5,8.4,7.6
GHCND:USW00094789,20100220,35.8,13.9,42.7,28.8,7.6,5,8.4,7.6
GHCND:USW00094789,20100221,36,14,43,29,7.6,5,8.4,7.6
GHCND:USW00094789,20100222,36.2,14,43.2,29.1,7.6,5.1,8.4,7.6
GHCND:USW00094789,20100223,36.3,14.1,43.4,29.3,7.6,5.1,8.4,7.6
GHCND:USW00094789,20100224,36.5,14.1,43.6,29.5,7.6,5.1,8.4,7.6
GHCND:USW00094789,20100225,36.8,14.2,43.8,29.7,7.6,5.1,8.4,7.6
GHCND:USW00094789,20100226,37,14.2,44.1,29.9,7.6,5.2,8.4,7.6
GHCND:USW00094789,20100227,37.2,14.3,44.3,30,7.6,5.2,8.4,7.5
GHCND:USW00094789,20100228,37.4,14.3,44.5,30.2,7.6,5.2,8.4,7.5
GHCND:USW00094789,20100301,37.6,14.3,44.8,30.4,7.6,5.2,8.5,7.5
GHCND:USW00094789,20100302,37.8,14.4,45,30.6,7.6,5.3,8.5,7.5
GHCND:USW00094789,20100303,38.1,14.4,45.3,30.9,7.6,5.3,8.5,7.5
GHCND:USW00094789,20100304,38.3,14.5,45.5,31.1,7.5,5.3,8.5,7.5
GHCND:USW00094789,20100305,38.5,14.5,45.8,31.3,7.5,5.3,8.5,7.4
GHCND:USW00094789,20100306,38.8,14.5,46,31.5,7.5,5.4,8.5,7.4
GHCND:USW00094789,20100307,39,14.6,46.3,31.7,7.4,5.4,8.5,7.3
GHCND:USW00094789,20100308,39.3,14.6,46.6,32,7.4,5.4,8.5,7.3
GHCND:USW00094789,20100309,39.5,14.6,46.9,32.2,7.4,5.4,8.5,7.2
GHCND:USW00094789,20100310,39.8,14.7,47.1,32.5,7.4,5.5,8.5,7.2
GHCND:USW00094789,20100311,40.1,14.7,47.4,32.7,7.3,5.5,8.5,7.1
GHCND:USW00094789,20100312,40.3,14.7,47.7,33,7.3,5.5,8.4,7.1
GHCND:USW00094789,20100313,40.6,14.8,48,33.2,7.3,5.5,8.4,7
GHCND:USW00094789,20100314,40.9,14.8,48.3,33.5,7.2,5.5,8.4,7
GHCND:USW00094789,20100315,41.2,14.8,48.6,33.8,7.2,5.5,8.4,6.9
GHCND:USW00094789,20100316,41.4,14.8,48.9,34,7.1,5.5,8.4,6.8
GHCND:USW00094789,20100317,41.7,14.9,49.2,34.3,7.1,5.6,8.4,6.8
GHCND:USW00094789,20100318,42,14.9,49.5,34.6,7,5.6,8.3,6.7
GHCND:USW00094789,20100319,42.3,14.9,49.8,34.9,7,5.6,8.3,6.6
GHCND:USW00094789,20100320,42.6,14.9,50.1,35.2,7,5.6,8.3,6.6
GHCND:USW00094789,20100321,42.9,14.9,50.4,35.5,6.9,5.6,8.3,6.5
GHCND:USW00094789,20100322,43.2,15,50.7,35.8,6.9,5.6,8.3,6.5
GHCND:USW00094789,20100323,43.5,15,51,36.1,6.9,5.6,8.3,6.4
GHCND:USW00094789,20100324,43.9,15,51.4,36.4,6.8,5.6,8.2,6.3
GHCND:USW00094789,20100325,44.2,15,51.7,36.7,6.8,5.6,8.2,6.3
GHCND:USW00094789,20100326,44.5,15,52,37,6.7,5.6,8.2,6.2
GHCND:USW00094789,20100327,44.8,15.1,52.4,37.3,6.7,5.6,8.2,6.2
GHCND:USW00094789,20100328,45.2,15.1,52.7,37.6,6.6,5.6,8.1,6.1
GHCND:USW00094789,20100329,45.5,15.1,53,37.9,6.6,5.6,8.1,6
GHCND:USW00094789,20100330,45.8,15.1,53.4,38.2,6.6,5.6,8.1,6
GHCND:USW00094789,20100331,46.1,15.1,53.7,38.6,6.5,5.6,8.1,5.9
GHCND:USW00094789,20100401,46.5,15.2,54.1,38.9,6.5,5.6,8.2,5.9
GHCND:USW00094789,20100402,46.8,15.2,54.4,39.2,6.5,5.7,8.2,5.8
GHCND:USW00094789,20100403,47.1,15.2,54.7,39.5,6.5,5.7,8.2,5.8
GHCND:USW00094789,20100404,47.5,15.2,55.1,39.9,6.5,5.7,8.2,5.7
GHCND:USW00094789,20100405,47.8,15.3,55.4,40.2,6.4,5.7,8.2,5.7
GHCND:USW00094789,20100406,48.2,15.3,55.8,40.5,6.4,5.8,8.2,5.6
GHCND:USW00094789,20100407,48.5,15.3,56.1,40.8,6.4,5.8,8.2,5.6
GHCND:USW00094789,20100408,48.8,15.3,56.5,41.2,6.4,5.8,8.2,5.5
GHCND:USW00094789,20100409,49.2,15.4,56.8,41.5,6.3,5.8,8.2,5.5
GHCND:USW00094789,20100410,49.5,15.4,57.2,41.8,6.3,5.8,8.2,5.4
GHCND:USW00094789,20100411,49.8,15.4,57.5,42.1,6.3,5.9,8.2,5.4
GHCND:USW00094789,20100412,50.2,15.4,57.9,42.4,6.3,5.9,8.2,5.4
GHCND:USW00094789,20100413,50.5,15.4,58.2,42.8,6.2,5.9,8.2,5.3
GHCND:USW00094789,20100414,50.8,15.5,58.6,43.1,6.2,5.9,8.2,5.3
GHCND:USW00094789,20100415,51.1,15.5,58.9,43.4,6.2,5.9,8.1,5.2
GHCND:USW00094789,20100416,51.5,15.5,59.2,43.7,6.1,5.9,8.1,5.2
GHCND:USW00094789,20100417,51.8,15.5,59.6,44,6.1,5.9,8.1,5.1
GHCND:USW00094789,20100418,52.1,15.6,59.9,44.3,6,5.9,8,5.1
GHCND:USW00094789,20100419,52.4,15.6,60.2,44.6,6,5.9,8,5
GHCND:USW00094789,20100420,52.8,15.6,60.6,45,6,5.9,8,5
GHCND:USW00094789,20100421,53.1,15.6,60.9,45.3,5.9,5.9,7.9,5
GHCND:USW00094789,20100422,53.4,15.7,61.2,45.6,5.9,5.9,7.9,4.9
GHCND:USW00094789,20100423,53.7,15.7,61.5,45.9,5.9,5.9,7.9,4.9
GHCND:USW00094789,20100424,54,15.7,61.9,46.2,5.8,5.9,7.9,4.9
GHCND:USW00094789,20100425,54.3,15.7,62.2,46.5,5.8,5.9,7.9,4.8
GHCND:USW00094789,20100426,54.6,15.7,62.5,46.8,5.8,5.9,7.8,4.8
GHCND:USW00094789,20100427,54.9,15.7,62.8,47.1,5.7,5.9,7.8,4.8
GHCND:USW00094789,20100428,55.2,15.8,63.1,47.3,5.7,5.9,7.7,4.7
GHCND:USW00094789,20100429,55.5,15.8,63.4,47.6,5.7,5.9,7.7,4.7
GHCND:USW00094789,20100430,55.8,15.8,63.7,47.9,5.6,6,7.7,4.7
GHCND:USW00094789,20100501,56.1,15.8,64,48.2,5.6,6,7.7,4.7
GHCND:USW00094789,20100502,56.4,15.8,64.3,48.5,5.6,6,7.7,4.7
GHCND:USW00094789,20100503,56.7,15.8,64.6,48.8,5.6,6,7.6,4.7
GHCND:USW00094789,20100504,57,15.8,64.9,49.1,5.6,6,7.6,4.7
GHCND:USW00094789,20100505,57.3,15.8,65.2,49.4,5.6,6,7.6,4.7
GHCND:USW00094789,20100506,57.6,15.8,65.5,49.7,5.6,6,7.6,4.7
GHCND:USW00094789,20100507,57.9,15.8,65.8,50,5.6,6,7.6,4.7
GHCND:USW00094789,20100508,58.2,15.8,66.1,50.3,5.6,6,7.6,4.7
GHCND:USW00094789,20100509,58.5,15.8,66.4,50.6,5.6,6,7.6,4.7
GHCND:USW00094789,20100510,58.8,15.8,66.7,50.9,5.6,6,7.6,4.7
GHCND:USW00094789,20100511,59.1,15.8,67,51.2,5.6,6,7.6,4.7
GHCND:USW00094789,20100512,59.4,15.8,67.3,51.5,5.6,6,7.7,4.7
GHCND:USW00094789,20100513,59.7,15.8,67.6,51.8,5.6,6,7.7,4.8
GHCND:USW00094789,20100514,60,15.8,67.9,52.1,5.7,6,7.7,4.8
GHCND:USW00094789,20100515,60.3,15.8,68.1,52.4,5.7,6,7.7,4.8
GHCND:USW00094789,20100516,60.6,15.7,68.4,52.7,5.7,6,7.7,4.8
GHCND:USW00094789,20100517,60.9,15.7,68.7,53,5.7,6,7.8,4.8
GHCND:USW00094789,20100518,61.2,15.7,69,53.3,5.7,6,7.8,4.8
GHCND:USW00094789,20100519,61.5,15.7,69.3,53.7,5.8,6,7.8,4.9
GHCND:USW00094789,20100520,61.8,15.7,69.7,54,5.8,6,7.8,4.9
GHCND:USW00094789,20100521,62.1,15.7,70,54.3,5.8,6,7.8,4.9
GHCND:USW00094789,20100522,62.4,15.6,70.3,54.6,5.8,6,7.8,4.9
GHCND:USW00094789,20100523,62.8,15.6,70.6,55,5.8,6,7.9,4.9
GHCND:USW00094789,20100524,63.1,15.6,70.9,55.3,5.9,6,7.9,4.9
GHCND:USW00094789,20100525,63.4,15.6,71.2,55.6,5.9,5.9,7.9,4.9
GHCND:USW00094789,20100526,63.7,15.6,71.5,56,5.9,5.9,7.9,5
GHCND:USW00094789,20100527,64.1,15.5,71.8,56.3,5.9,5.9,7.9,5
GHCND:USW00094789,20100528,64.4,15.5,72.2,56.7,5.9,5.8,7.9,5
GHCND:USW00094789,20100529,64.7,15.5,72.5,57,5.9,5.8,7.9,5
GHCND:USW00094789,20100530,65.1,15.5,72.8,57.4,5.9,5.8,7.9,5
GHCND:USW00094789,20100531,65.4,15.4,73.1,57.7,5.9,5.7,7.9,5
GHCND:USW00094789,20100601,65.8,15.4,73.5,58.1,5.9,5.7,7.9,5
GHCND:USW00094789,20100602,66.1,15.4,73.8,58.4,5.9,5.6,7.8,5
GHCND:USW00094789,20100603,66.4,15.4,74.1,58.8,5.9,5.6,7.8,5
